X,Y,fid,id,@id,description,fixme,height,highway,lamp_model,lamp_mount,lamp_type,leaf_type,level,light:count,light:lit,light:power,light:tilt,man_made,operator,source,support,tower:type,Z_1
69966.1376782599,67298.2834239067,1419,node/6268675166,node/6268675166,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,303.862518310547
69994.8102868176,67320.1972658216,1420,node/6268675167,node/6268675167,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,304.915008544922
70023.3875432803,67341.5442033525,1421,node/6268675168,node/6268675168,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,305.769989013672
70051.9647371658,67362.9802678911,1422,node/6268675169,node/6268675169,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,306.785003662109
70081.6477378269,67383.6804225073,1423,node/6268675170,node/6268675170,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,307.872497558594
70111.5981040709,67404.2690355696,1424,node/6268675171,node/6268675171,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,308.494995117188
70141.2071781196,67424.3579305359,1425,node/6268675172,node/6268675172,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,309.472503662109
70171.4880109692,67443.8229435999,1426,node/6268675173,node/6268675173,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,310.380004882812
70201.2982671375,67463.3334537222,1427,node/6268675174,node/6268675174,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,311.542510986328
70231.7661308382,67482.3980708131,1428,node/6268675175,node/6268675175,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,312.572509765625
70262.6815379479,67500.9170794708,1429,node/6268675176,node/6268675176,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,313.302490234375
70290.9241248851,67518.3176568711,1430,node/6268675177,node/6268675177,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,314.032501220703
70321.9561027541,67537.5041232047,1431,node/6268675178,node/6268675178,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,314.607513427734
70352.0392529107,67556.4032589218,1432,node/6268675179,node/6268675179,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,315.25
70382.5483811728,67574.8346844638,1433,node/6268675180,node/6268675180,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,315.864990234375
70413.1598111863,67593.9445520376,1434,node/6268675181,node/6268675181,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,316.535003662109
70443.7627818173,67612.4762553335,1435,node/6268675182,node/6268675182,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,316.955017089844
70474.7420965823,67631.1298205841,1436,node/6268675183,node/6268675183,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,317.489990234375
70505.4541314957,67650.1955431781,1437,node/6268675184,node/6268675184,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,317.785003662109
70536.0720395749,67669.3617002976,1438,node/6268675285,node/6268675285,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,318.200012207031
70565.9879116537,67688.6404575057,1439,node/6268675286,node/6268675286,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,318.417510986328
70595.7374401337,67708.1087401991,1440,node/6268675287,node/6268675287,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,318.684997558594
70621.1258640381,67687.0667066856,1441,node/6268675288,node/6268675288,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,319.244995117188
70653.0498513734,67708.5780584091,1442,node/6268675289,node/6268675289,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,319.334991455078
70683.3010620641,67729.6586733418,1443,node/6268675290,node/6268675290,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,319.445007324219
70719.2499214934,67760.6173949111,1444,node/6268675291,node/6268675291,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,319.579986572266
70748.7197104155,67782.1334577556,1445,node/6268675292,node/6268675292,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,319.540008544922
70779.9893434153,67811.0984857407,1446,node/6268675293,node/6268675293,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,319.512512207031
70783.7746581475,67806.9769387837,1447,node/6268675294,node/6268675294,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,319.532501220703
70625.8784375968,67728.0881347015,1448,node/6268675295,node/6268675295,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,318.880004882812
70655.3468781954,67748.4914820766,1449,node/6268675296,node/6268675296,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,318.977508544922
70675.8896992254,67763.4603002464,1450,node/6268675297,node/6268675297,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,319.082489013672
70713.3955685738,67790.8572564248,1451,node/6268675298,node/6268675298,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,318.989990234375
70741.751853619,67813.053616631,1452,node/6268675299,node/6268675299,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,318.984985351562
70765.4285193801,67837.026415525,1453,node/6268675300,node/6268675300,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,318.827484130859
71417.2923969734,68615.2189096135,1454,node/6268675301,node/6268675301,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,321.162506103516
71396.4830674418,68588.4471141755,1455,node/6268675302,node/6268675302,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,320.297515869141
71375.4847843245,68561.286420608,1456,node/6268675303,node/6268675303,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,319.422515869141
71354.9653991421,68535.0926808485,1457,node/6268675304,node/6268675304,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,318.637512207031
71334.3503777518,68508.0316427405,1458,node/6268675305,node/6268675305,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,317.897521972656
71313.0554086303,68481.2609348216,1459,node/6268675306,node/6268675306,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,317.037506103516
71291.8543013749,68454.4901617925,1460,node/6268675307,node/6268675307,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,316.157501220703
71271.0435844841,68427.6187517797,1461,node/6268675308,node/6268675308,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,315.412506103516
71250.2328222199,68400.8475211675,1462,node/6268675309,node/6268675309,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,314.505004882812
71229.6167744915,68373.786883848,1463,node/6268675310,node/6268675310,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,313.767517089844
71210.0664218933,68348.0703976067,1464,node/6268675311,node/6268675311,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,313.522491455078
71191.8873105553,68324.6874310922,1465,node/6268675312,node/6268675312,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,313.225006103516
71171.2772947187,68306.2355427894,1466,node/6268675313,node/6268675313,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,312.912506103516
71149.998508034,68290.4874907345,1467,node/6268675314,node/6268675314,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,312.747497558594
71138.7841632692,68255.9602165168,1468,node/6268675315,node/6268675315,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,312.595001220703
71118.1688873608,68230.056705182,1469,node/6268675316,node/6268675316,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,312.649993896484
71098.3272574357,68203.8628420979,1470,node/6268675317,node/6268675317,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,312.765014648438
71078.1958291616,68177.580545716,1471,node/6268675318,node/6268675318,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,313.027496337891
71058.1582649512,68151.2870492042,1472,node/6268675319,node/6268675319,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,313.467498779297
71037.44844331,68125.5730756826,1473,node/6268675320,node/6268675320,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,313.880004882812
71016.2455491136,68099.3817364277,1474,node/6268675321,node/6268675321,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,314.404998779297
70998.6457776349,68077.2552724289,1475,node/6268675322,node/6268675322,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,314.890014648438
70980.1697237487,68054.8300078392,1476,node/6268675323,node/6268675323,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,315.540008544922
70958.9745603434,68033.6660857477,1477,node/6268675324,node/6268675324,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,315.859985351562
70939.4263593394,68010.7644741645,1478,node/6268675325,node/6268675325,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,316.459991455078
70919.3006482649,67988.8315142869,1479,node/6268675326,node/6268675326,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,316.892486572266
70899.17444342,67966.6984314099,1480,node/6268675327,node/6268675327,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,317.322509765625
70878.4692901977,67944.6664844906,1481,node/6268675328,node/6268675328,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,317.605010986328
70857.0778146055,67923.4476756088,1482,node/6268675329,node/6268675329,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,317.872497558594
70836.0048211579,67902.3618847886,1483,node/6268675330,node/6268675330,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,318.207489013672
70813.658403579,67881.545238133,1484,node/6268675331,node/6268675331,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,318.389984130859
70790.2980002223,67860.3522321053,1485,node/6268675332,node/6268675332,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,318.660003662109
70815.3526423206,67834.4401640169,1486,node/6268675333,node/6268675333,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,319.010009765625
70811.5518992829,67837.9944861983,1487,node/6268675334,node/6268675334,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,319.294982910156
70841.4368225086,67822.518138686,1488,node/6268675335,node/6268675335,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,319.869995117188
70844.301588038,67860.8958431402,1489,node/6268675336,node/6268675336,,,,street_lamp,,,SON,,,,,,,,,,,,318.842498779297
70840.6597988508,67864.2941701351,1490,node/6268675337,node/6268675337,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,319.084991455078
70869.2627735709,67861.3102702055,1491,node/6268675338,node/6268675338,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,319.012512207031
70890.4886572727,67887.2896737253,1492,node/6268675339,node/6268675339,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,318.657501220703
71052.033347176,68091.9048159308,1493,node/6268675340,node/6268675340,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,314.169982910156
71031.3666198194,68066.1463084039,1494,node/6268675341,node/6268675341,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,314.727508544922
71010.8082488754,68040.3877022998,1495,node/6268675342,node/6268675342,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,315.357513427734
70990.033492711,68015.1856362232,1496,node/6268675343,node/6268675343,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,315.829986572266
70970.4804715989,67989.3143117621,1497,node/6268675344,node/6268675344,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,316.385009765625
70948.3663494019,67964.0145096683,1498,node/6268675345,node/6268675345,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,316.947509765625
70924.9098671864,67936.7039105149,1499,node/6268675346,node/6268675346,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,317.587493896484
70900.896458962,67909.7280000711,1500,node/6268675347,node/6268675347,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,318.184997558594
71072.7574471822,68117.4631105532,1501,node/6268675348,node/6268675348,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,313.794982910156
71092.9535483916,68143.3115167622,1502,node/6268675349,node/6268675349,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,313.417510986328
71110.6473940423,68165.8051641884,1503,node/6268675350,node/6268675350,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,313.157501220703
71129.1736294099,68192.9799444679,1504,node/6268675351,node/6268675351,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,312.829986572266
71151.1535294372,68221.4060217555,1505,node/6268675352,node/6268675352,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,312.730010986328
71172.6466389689,68248.7652457442,1506,node/6268675353,node/6268675353,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,312.782501220703
71192.4741140827,68275.482143114,1507,node/6268675354,node/6268675354,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,313.132507324219
71212.74985717,68302.0760521132,1508,node/6268675355,node/6268675355,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,313.277496337891
71233.4754792716,68329.5590898964,1509,node/6268675356,node/6268675356,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,313.669982910156
71254.7785777118,68356.2738594683,1510,node/6268675357,node/6268675357,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,314.209991455078
71275.2422677481,68383.1235125515,1511,node/6268675358,node/6268675358,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,314.6875
71295.7777136137,68409.7173200533,1512,node/6268675359,node/6268675359,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,315.477508544922
71317.1457073569,68436.6769193518,1513,node/6268675360,node/6268675360,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,316.204986572266
71338.1655029709,68463.2256331295,1514,node/6268675361,node/6268675361,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,317.100006103516
71358.5697571921,68489.6085652636,1515,node/6268675362,node/6268675362,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,317.794982910156
71379.6840554036,68516.6911544063,1516,node/6268675363,node/6268675363,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,318.684997558594
71400.5648642834,68542.6730995326,1517,node/6268675364,node/6268675364,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,319.410003662109
71421.1205466534,68569.1005189651,1518,node/6268675365,node/6268675365,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,320.162506103516
71441.2275522888,68595.6288152309,1519,node/6268675366,node/6268675366,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,321.112487792969
71462.4494143416,68622.6114604251,1520,node/6268675367,node/6268675367,,,,street_lamp,Philips MA60,,SOX,,,,,,,,,,,,321.819976806641
68631.2180868422,64456.5077422938,1521,node/6268818111,node/6268818111,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,288.172515869141
68653.3194184228,64435.541344036,1522,node/6268818112,node/6268818112,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,288.179992675781
68675.8996908692,64414.9744433589,1523,node/6268818113,node/6268818113,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.970001220703
68699.2503327061,64395.6628467485,1524,node/6268818114,node/6268818114,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.942504882812
68723.0861236901,64376.2502554265,1525,node/6268818115,node/6268818115,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.827484130859
68747.8164803324,64358.6265910259,1526,node/6268818116,node/6268818116,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.487487792969
68775.4409392334,64339.6624688758,1527,node/6268818117,node/6268818117,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.654998779297
68848.769505776,64353.4155787115,1528,node/6268818118,node/6268818118,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,284.994995117188
68818.2086080425,64303.1948144002,1529,node/6268818119,node/6268818119,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.352478027344
68795.7125334876,64322.9267905616,1530,node/6268818120,node/6268818120,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.0625
68821.989150249,64353.1364002182,1531,node/6268818121,node/6268818121,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,285.654998779297
68767.1708221448,64385.613610143,1532,node/6268818122,node/6268818122,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,283.072509765625
68796.8083887204,64366.6454747047,1533,node/6268818123,node/6268818123,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,285.850006103516
68748.5444537236,64399.3319378589,1534,node/6268818124,node/6268818124,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.109985351562
68725.8349551994,64417.08491335,1535,node/6268818125,node/6268818125,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.455017089844
68702.7078382373,64435.9288088765,1536,node/6268818126,node/6268818126,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.572509765625
68680.8492042888,64455.2818028048,1537,node/6268818127,node/6268818127,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.535003662109
68659.3338576717,64475.9799487689,1538,node/6268818128,node/6268818128,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.632507324219
68597.3273402748,64540.0159909569,1539,node/6268818129,node/6268818129,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.727508544922
68617.8287423678,64519.4865312823,1540,node/6268818130,node/6268818130,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.559997558594
68638.7535156092,64497.0099074325,1541,node/6268818131,node/6268818131,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.744995117188
68570.3269148361,64524.0452376153,1542,node/6268818132,node/6268818132,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.375
68589.3810948292,64500.5713323799,1543,node/6268818133,node/6268818133,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.869995117188
68609.8798225352,64478.6960771896,1544,node/6268818134,node/6268818134,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,288.002502441406
68844.9031836741,64318.1553022935,1545,node/6268818135,node/6268818135,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.0625
68876.4445831044,64302.0754762434,1546,node/6268818136,node/6268818136,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.592498779297
68908.8721345806,64287.2174719493,1547,node/6268818137,node/6268818137,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.527496337891
68941.9823591737,64273.2369304529,1548,node/6268818138,node/6268818138,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.470001220703
68974.9807048626,64261.1586918436,1549,node/6268818139,node/6268818139,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.052490234375
69009.6540570095,64250.078286641,1550,node/6268818140,node/6268818140,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.022491455078
69043.9968679743,64240.2221913955,1551,node/6268818141,node/6268818141,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,285.910003662109
69078.5607973283,64232.2455048457,1552,node/6268818142,node/6268818142,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,285.887512207031
69114.0250425901,64225.3905823152,1553,node/6268818143,node/6268818143,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,285.890014648438
69148.0449656573,64220.5407207523,1554,node/6268818144,node/6268818144,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,285.70751953125
69184.4062565356,64216.7986657371,1555,node/6268818145,node/6268818145,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,285.404998779297
69221.7766159371,64214.2783007158,1556,node/6268818146,node/6268818146,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,285.802490234375
69257.8030717013,64213.3179129118,1557,node/6268818147,node/6268818147,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.162506103516
69293.955687647,64213.9146082771,1558,node/6268818148,node/6268818148,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,286.507507324219
68813.6982615778,64335.7917179087,1559,node/6268818149,node/6268818149,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.109985351562
68783.0613689656,64354.8841454343,1560,node/6268818150,node/6268818150,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.404998779297
68749.0809110386,64378.4213134776,1561,node/6268818151,node/6268818151,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.755004882812
68720.4552095507,64399.8456107235,1562,node/6268818152,node/6268818152,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.772491455078
68691.7254412746,64423.3723488779,1563,node/6268818153,node/6268818153,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.959991455078
68663.7742354078,64448.5770669697,1564,node/6268818154,node/6268818154,,,,street_lamp,Philips SGS253,,SON,,,,,,,,,,,,287.989990234375
